"GEOID","NAME","location","year_built.x","number_of_bathrooms.x","number_of_bedrooms.x","total_livable_area.x","sale_price.x","log_sale_price.x","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov"
"421010236002","Block Group 2; Census Tract 236; Philadelphia County; Pennsylvania","513 BURNHAM RD",1925,2,4,2210,450000,13.0170028617465,13.7837837837838,82.8378378378378,0,15.5606407322654,85966,0,7129.71137568497,2266.3103632046,1737.46599814523,0,4,33929.5313576678,"1",1303.42190982816,"Mount Airy, West",133,35265.2413496368,0,0
"421010242004","Block Group 4; Census Tract 242; Philadelphia County; Pennsylvania","5018 WAYNE AVE",1900,1,3,1204,100000,11.5129254649702,1.88953488372093,21.0755813953488,5.66860465116279,14.7668393782383,72782,0,2610.24824844126,677.705842627139,1031.94149466263,2,7,26580.6468665101,"3",744.97495957589,"Germantown, Southwest",241,10007.5733237686,0,10.7110262303948
"421010101001","Block Group 1; Census Tract 101; Philadelphia County; Pennsylvania","1450 N 60TH ST",1925,1,3,1162,105000,11.5617156291397,0,0,0,19.7492163009404,118663,1,912.570408713817,1068.60652614438,875.790822530541,1,2,22667.8663275596,"3",831.486184946057,"Carroll Park",222,21104.141425422,22667.8663275596,0
"421010372002","Block Group 2; Census Tract 372; Philadelphia County; Pennsylvania","2833 S HUTCHINSON ST",1960,2,2,812,300000,12.6115377536383,13.6025504782147,36.8756641870351,7.33262486716259,17.2211350293542,70858,0,2054.51236001489,1129.26903368578,1160.77286740418,0,1,14187.0965434861,"4",280.044958484777,"Stadium District",286,19447.2945135712,0,99.7423998933915
"421010364001","Block Group 1; Census Tract 364; Philadelphia County; Pennsylvania","2681 HONEYSUCKLE LN",2017,3,3,2355,590000,13.2878778158819,13.091641490433,77.4420946626385,17.0191339375629,5.71428571428571,82000,0,21554.828822096,6159.45304800599,7117.72586216279,1,2,78870.0979686955,"0",3206.97186269485,"Byberry",215,35196.8745600342,0,222.808399988235
"421010040021","Block Group 1; Census Tract 40.02; Philadelphia County; Pennsylvania","1142 DURFOR ST",1920,1,3,784,260000,12.4684369099977,11.4914425427873,70.4156479217604,11.0024449877751,35.799522673031,87743,0,1648.76375896576,661.038782197659,1036.82356789557,1,7,11589.7928318978,"4",1161.36003858956,"Lower Moyamensing",145,23664.8728710379,0,126.433964407196
"421010362014","Block Group 4; Census Tract 362.01; Philadelphia County; Pennsylvania","10803 RAYLAND RD",1968,1,3,1360,302000,12.618182296357,25.2696456086287,98.3050847457627,26.9645608628659,0,36250,0,13538.6207993283,2564.06379770292,3194.52306336554,2,3,67604.2537052226,"0",2794.9244677776,"Modena",71,0,0,681.384896996921
"421010064001","Block Group 1; Census Tract 64; Philadelphia County; Pennsylvania","1913 S 65TH ST",1920,1,3,1290,115000,11.6526874073454,1.17508813160987,9.75323149236193,43.9482961222092,12.7450980392157,32886,1,1454.72428085352,1089.62757549209,2702.10333631993,2,2,22408.8443430388,"3",723.465726080881,"Paschall",196,13887.4102758795,22408.8443430388,51.6431211776841
"421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,0,415,103000,11.5424842672118,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261
"421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,0,415,103000,11.5424842672118,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261
"421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,0,415,103000,11.5424842672118,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261
"421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,0,415,103000,11.5424842672118,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261
"421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,0,415,103000,11.5424842672118,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261
"421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,0,415,103000,11.5424842672118,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261
