"","GEOID","NAME","location","year_built.x","number_of_bathrooms.x","number_of_bedrooms.x","total_livable_area.x","sale_price.x","log_sale_price.x","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov","age","log_liv_area","log_crime_score","name_count","name_cv","predicted","predicted_price","actual_price","error_dollars","residuals","fitted","cooks_d","leverage","is_influential","residual"
"5422","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5423","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5424","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5425","421010010011","Block Group 1; Census Tract 10.01; Philadelphia County; Pennsylvania","604-36 S WASHINGTON SQ",1973,1,2,1200,525000,13.1711535415738,45.6196581196581,89.3162393162393,6.83760683760684,7.60667903525046,140313,0,4134.63177136894,1563.42788641391,326.657585556598,2,15,4112.31489750244,"4",1219.2678033609,"Society Hill",201,11892.4941267106,0,311.929286288261,51,7.09090982207998,5.30826769740121,1647,"Society Hill",12.8756376443341,390677.4819867,525000,134322.5180133,0.295515897239669,12.8756376443341,0.00000276705600914769,0.000697949851300986,FALSE,0.295515897239682
"5426","421010093005","Block Group 5; Census Tract 93; Philadelphia County; Pennsylvania","28 N PEACH ST",1925,1,2,870,120000,11.6952470217642,14.5969498910675,0.798838053740014,14.7421931735657,24.375,63714,1,753.273229162043,502.790872475489,569.517419067577,1,3,18014.0023540517,"4",717.91195687916,"Haddington",500,12255.52751659,18014.0023540517,215.191055038976,99,6.7696419768525,6.21660610108486,177,"Haddington",11.3191569554186,82384.8595276857,120000,37615.1404723143,0.376090066345743,11.3191569554184,0.0000389962551828441,0.00600867584855547,FALSE,0.37609006634559
"5427","421010014003","Block Group 3; Census Tract 14; Philadelphia County; Pennsylvania","1621 BAINBRIDGE ST",2022,1,1,645,415000,12.9360337992128,14.364896073903,59.9076212471132,22.4942263279446,15.7474020783373,87396,1,3996.15591613126,1255.87493327613,356.294092162786,1,7,3660.81744885417,"4",834.819679704275,"Graduate Hospital",178,19776.7675344043,3660.81744885417,323.127223463777,2,6.4707995037826,5.18738580584075,186,"Graduate Hospital",12.5168430461428,272895.180477481,415000,142104.819522519,0.41919075306998,12.5168430461429,0.0000630468964364871,0.00779149197749447,FALSE,0.419190753070003
"5428","421010040022","Block Group 2; Census Tract 40.02; Philadelphia County; Pennsylvania","2523 S SARTAIN ST",1925,2,3,975,325000,12.6915804613119,12.1509824198552,68.459152016546,1.29265770423992,0,98640,0,1682.47340313237,951.742252485954,887.579770117521,1,4,12506.2732193707,"4",1157.6581574809,"Lower Moyamensing",130,0,0,15.7070610391097,99,6.88346258641309,4.87519732320115,218,"Lower Moyamensing",12.4851247307806,264375.238465811,325000,60624.7615341885,0.20645573053124,12.4851247307806,0.00000992021701268157,0.00508178703321495,FALSE,0.20645573053126
"5429","421010197002","Block Group 2; Census Tract 197; Philadelphia County; Pennsylvania","4012 N FAIRHILL ST",1940,1,3,1060,115000,11.6526874073454,0,0,12.4694376528117,16.969696969697,61967,0,1025.65432609755,548.083865116738,1542.61726013553,1,3,23088.0860688061,"3",767.673440732304,"Hunting Park",287,9300.81710501133,0,0,84,6.96696713861398,5.66296048013595,116,"Hunting Park",11.5233586322242,101048.778251495,115000,13951.2217485053,0.129328775121205,11.5233586322242,0.00000709407798304371,0.00918470980312553,FALSE,0.129328775121152
"5430","421010310004","Block Group 4; Census Tract 310; Philadelphia County; Pennsylvania","1303 KERPER ST",1943,1,3,1472,125000,11.7360690162844,11.6609783845279,35.2104664391354,7.84982935153584,0,64244,0,2228.38736785713,355.951463149889,1565.93579851011,1,2,41919.9006895215,"2",1575.75301134016,"Oxford Circle",115,0,0,91.5366903904921,81,7.29505641646263,4.75359019110636,516,"Oxford Circle",12.4540546149165,256287.36537867,125000,131287.36537867,-0.717985598632082,12.4540546149165,0.0000498618706967776,0.00212453651228466,FALSE,-0.717985598632065
"5431","421010174001","Block Group 1; Census Tract 174; Philadelphia County; Pennsylvania","1044 W ORLEANS ST",1920,1,3,996,50000,10.8197782844103,4.5945945945946,5.22522522522523,49.009009009009,10.9259259259259,22788,0,1770.27853939168,306.571690771445,1004.90582587504,1,3,16763.4546034202,"4",402.484390054449,"Hartranft",433,3349.57958435467,0,225.176527879231,104,6.90475076996184,6.07304453410041,119,"Hartranft",11.0301835578333,61708.9069107199,50000,11708.9069107199,-0.210405273423311,11.0301835578336,0.0000172899456537858,0.00846967602777013,FALSE,-0.210405273423039
