location_block,text_general_code,crime_type,crime_x,crime_y,lat,lng
1400 BLOCK N 9TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15019655,39.97407313,39.97407313,-75.15019655
2500 BLOCK OAKFORD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.18665768,39.93770508,39.93770508,-75.18665768
9900 BLOCK WINGTIP RD,Fraud,Non-Violent Crime,-75.02091028,40.09258313,40.09258313,-75.02091028
3400 BLOCK FRIENDSHIP ST,All Other Offenses,Non-Violent Crime,-75.04456144,40.035432,40.035432,-75.04456144
2800 BLOCK N BAMBREY ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.17270869,39.99872504,39.99872504,-75.17270869
1500 BLOCK S 27TH ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.189795,39.93367965,39.93367965,-75.189795
5200 BLOCK FILBERT ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.224825,39.960824,39.960824,-75.224825
0 BLOCK PIA WAY,All Other Offenses,Non-Violent Crime,-75.230667,39.883896,39.883896,-75.230667
500 BLOCK E ONTARIO ST,All Other Offenses,Non-Violent Crime,-75.12003963,40.00047973,40.00047973,-75.12003963
400 BLOCK W WALNUT LA,Motor Vehicle Theft,Non-Violent Property Crime,-75.18532064,40.0347406,40.0347406,-75.18532063
6200 BLOCK HAVERFORD AV,Other Assaults,Violent Crime,-75.24400736,39.97147341,39.97147341,-75.24400736
200 BLOCK SIGEL ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15066282,39.92494087,39.92494087,-75.15066282
5300 BLOCK WAKEFIELD ST 2FLR,Other Assaults,Violent Crime,-75.167455,40.034619,40.034619,-75.167455
4200 BLOCK N 7TH ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.13858022,40.01634489,40.01634489,-75.13858022
2300 BLOCK S 22ND ST,Other Assaults,Violent Crime,-75.18388229,39.92261395,39.92261395,-75.18388229
200 BLOCK SLOCUM ST,Offenses Against Family and Children,Violent Crime,-75.18325499,40.05578735,40.05578735,-75.18325499
5400 BLOCK ANGORA TER,Weapon Violations,Non-Violent Crime,-75.23336363,39.94643384,39.94643383,-75.23336363
6100 BLOCK CHRISTIAN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.24649531,39.94957795,39.94957795,-75.24649531
7100 BLOCK CHARLES ST,Other Assaults,Violent Crime,-75.04342529,40.03404352,40.03404352,-75.04342529
1800 BLOCK E WESTMORELAND ST,Other Assaults,Violent Crime,-75.10973947,39.99673261,39.99673261,-75.10973947
4000 BLOCK N FAIRHILL ST,All Other Offenses,Non-Violent Crime,-75.13718723,40.012939,40.012939,-75.13718723
2500 BLOCK RIDGE DR A,Other Assaults,Violent Crime,-75.175993,39.983852,39.983852,-75.175993
200 BLOCK MARKET ST,All Other Offenses,Non-Violent Crime,-75.14514519,39.94979988,39.94979988,-75.14514519
1700 BLOCK FAIRMOUNT AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.16552903,39.96693345,39.96693345,-75.16552903
2400 BLOCK N GRATZ ST,Other Assaults,Violent Crime,-75.1627164,39.99152839,39.99152839,-75.1627164
2200 BLOCK CANTRELL ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.18745482,39.92479882,39.92479881,-75.18745482
WINDRIM AV & N BROAD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.146851,40.029483,40.029483,-75.146851
1800 BLOCK Kinsey St,Motor Vehicle Theft,Non-Violent Property Crime,-75.08330087,40.01075479,40.01075479,-75.08330087
200 BLOCK TASKER ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.14876533,39.92789161,39.92789161,-75.14876533
3400 BLOCK N WATER ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.12736384,40.00149161,40.00149161,-75.12736384
200 BLOCK DURARD RD,Other Assaults,Violent Crime,-75.1830463,40.06060407,40.06060407,-75.1830463
2200 BLOCK KNORR ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.06295307,40.03893494,40.03893494,-75.06295307
3500 BLOCK STOUTON ST,All Other Offenses,Non-Violent Crime,-75.10507693,39.99989124,39.99989124,-75.10507694
1500 BLOCK TASKER ST,All Other Offenses,Non-Violent Crime,-75.17119182,39.93088329,39.93088329,-75.17119182
1700 BLOCK S 28TH ST G106,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.191525,39.932175,39.932175,-75.191525
2000 BLOCK W HAGERT ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.16601015,39.9915763,39.9915763,-75.16601015
1000 BLOCK N DELAWARE AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.13233432,39.96415074,39.96415074,-75.13233432
3200 BLOCK N ETTING ST,Fraud,Non-Violent Crime,-75.17411187,40.00506555,40.00506555,-75.17411187
6400 BLOCK N 20TH ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.15134797,40.05272592,40.05272592,-75.15134797
3600 BLOCK ESSEX LA,Other Assaults,Violent Crime,-74.98704699,40.06894814,40.06894814,-74.98704699
1500 BLOCK S 2ND ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.14835598,39.92905317,39.92905317,-75.14835598
6500 BLOCK REEDLAND ST,Other Assaults,Violent Crime,-75.23163872,39.92225638,39.92225638,-75.23163872
200 BLOCK W ALLEGHENY AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.13346345,39.99883851,39.99883851,-75.13346345
6600 BLOCK TORRESDALE AV,Other Assaults,Violent Crime,-75.04768804,40.02338435,40.02338435,-75.04768804
5300 BLOCK N SYDENHAM ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.14825793,40.03549998,40.03549998,-75.14825794
COLLINS ST & E ONTARIO ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.10686369,39.99322829,39.99322829,-75.10686369
1100 BLOCK PRINCETON AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.07601025,40.05202395,40.05202395,-75.07601025
4800 BLOCK GREENE ST,Forgery and Counterfeiting,Non-Violent Crime,-75.16291929,40.02621057,40.02621057,-75.16291929
1400 BLOCK N BROAD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15920131,39.97500735,39.97500735,-75.15920131
2700 BLOCK Ridge Ave,Motor Vehicle Theft,Non-Violent Property Crime,-75.17829483,39.98469854,39.98469854,-75.17829483
5800 BLOCK SAUL ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.076708,40.02918545,40.02918545,-75.076708
0 BLOCK S REDFIELD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.2397634,39.96112205,39.96112205,-75.2397634
1300 BLOCK WAKELING ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.08323589,40.02174572,40.02174572,-75.08323589
0 BLOCK OREGON AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.14338084,39.91262711,39.91262711,-75.14338084
1700 BLOCK ARCH ST,Thefts,Non-Violent Property Crime,-75.16813282,39.95504165,39.95504165,-75.16813282
4500 BLOCK VISTA ST,All Other Offenses,Non-Violent Crime,-75.03265192,40.0331601,40.0331601,-75.03265192
1200 BLOCK PRATT ST,Other Assaults,Violent Crime,-75.083324,40.025488,40.025488,-75.083324
1000 BLOCK MARKET ST,Thefts,Non-Violent Property Crime,-75.1574889,39.95156122,39.95156122,-75.1574889
800 BLOCK E WOODLAWN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16368783,40.04483088,40.04483088,-75.16368783
6100 BLOCK WALTON AV,Receiving Stolen Property,Non-Violent Crime,-75.2456301,39.9520739,39.9520739,-75.2456301
11700 BLOCK BUSTLETON AV,Other Assaults,Violent Crime,-75.01771149,40.11927468,40.11927468,-75.01771149
1000 BLOCK S BROAD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16751883,39.93860812,39.93860812,-75.16751883
2100 BLOCK S 71ST ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.24338219,39.92010489,39.92010489,-75.24338219
1500 BLOCK MIFFLIN ST,Other Assaults,Violent Crime,-75.171892,39.927176,39.927176,-75.171892
100 BLOCK W ALBANUS ST,Fraud,Non-Violent Crime,-75.12499228,40.02630223,40.02630223,-75.12499228
1900 BLOCK REED ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17685245,39.93405292,39.93405292,-75.17685245
1300 BLOCK S 29TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.19189484,39.93699895,39.93699895,-75.19189484
6400 BLOCK CHARLES ST,Other Assaults,Violent Crime,-75.05722814,40.02807826,40.02807826,-75.05722814
300 BLOCK E HUNTING PARK AV,Other Sex Offenses (Not Commercialized),Violent Crime,-75.122362,40.013397,40.013397,-75.122362
N 17TH ST & W LUZERNE ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.15502947,40.01445276,40.01445276,-75.15502947
5600 BLOCK LORETTO AV,All Other Offenses,Non-Violent Crime,-75.0888048,40.03135219,40.03135219,-75.0888048
800 BLOCK BIGLER ST,Other Assaults,Violent Crime,-75.16265938,39.91304275,39.91304275,-75.16265938
1200 BLOCK BRIDGE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.08187994,40.02687486,40.02687486,-75.08187994
2300 BLOCK ALMOND ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.12348371,39.97583933,39.97583933,-75.12348371
1300 BLOCK SPRUCE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16372156,39.94709708,39.94709708,-75.16372156
100 BLOCK W WALNUT LA 2,Other Assaults,Violent Crime,-75.18094,40.038268,40.038268,-75.18094
7200 BLOCK EDMUND ST,All Other Offenses,Non-Violent Crime,-75.035335,40.027847,40.027847,-75.035335
1900 BLOCK W BRISTOL ST,Other Assaults,Violent Crime,-75.158126,40.018145,40.018145,-75.158126
4900 BLOCK LANCASTER AV,Thefts,Non-Violent Property Crime,-75.22154184,39.97520601,39.97520601,-75.22154184
900 BLOCK E COLUMBIA AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.12893346,39.96735293,39.96735293,-75.12893346
1900 BLOCK N 52ND ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.22686416,39.98754524,39.98754524,-75.22686416
200 BLOCK W ROOSEVELT BLVD,Motor Vehicle Theft,Non-Violent Property Crime,-75.12972169,40.02424345,40.02424345,-75.1297217
2100 BLOCK TASKER ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17984527,39.93194326,39.93194326,-75.17984527
6200 BLOCK N 17TH ST,All Other Offenses,Non-Violent Crime,-75.14758277,40.04823812,40.04823812,-75.14758277
6900 BLOCK ARDLEIGH ST,Other Assaults,Violent Crime,-75.19943802,40.07159486,40.07159486,-75.19943802
500 BLOCK N 5TH ST,Fraud,Non-Violent Crime,-75.14660456,39.9621743,39.9621743,-75.14660456
6700 BLOCK N BROAD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.14061848,40.05636713,40.05636713,-75.14061848
4200 BLOCK OGDEN ST,Other Assaults,Violent Crime,-75.20982966,39.96875043,39.96875043,-75.20982966
4700 BLOCK RAMONA AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.09485341,40.0253432,40.0253432,-75.09485341
4600 BLOCK N 3RD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.13079607,40.02189008,40.02189008,-75.13079607
5700 BLOCK LANGDON ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.09226791,40.03434991,40.03434991,-75.09226791
GERMANTOWN AV & W SEYMOUR ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.16375,40.029257,40.029257,-75.16375
1400 BLOCK S 21ST ST,Other Assaults,Violent Crime,-75.17971538,39.93342102,39.93342102,-75.17971538
1800 BLOCK N 19TH ST,Other Assaults,Violent Crime,-75.16545404,39.98259056,39.98259056,-75.16545404
2500 BLOCK N 28TH ST,Other Assaults,Violent Crime,-75.17715717,39.99478442,39.99478442,-75.17715717
14-18 S 10TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15687582,39.95097224,39.95097224,-75.15687582
800 BLOCK GLENN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.0406961,40.10478028,40.10478028,-75.0406961
3600 BLOCK EDGLEY DR,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.18940212,39.99196069,39.99196069,-75.18940212
800 BLOCK BELMONT AV,Other Assaults,Violent Crime,-75.21115565,39.96933997,39.96933997,-75.21115565
2800 BLOCK N 8TH ST,All Other Offenses,Non-Violent Crime,-75.14477197,39.99433683,39.99433683,-75.14477197
100 BLOCK BETHLEHEM PIKE,Other Assaults,Violent Crime,-75.20950867,40.08364475,40.08364475,-75.20950867
400 BLOCK E WALNUT LA,All Other Offenses,Non-Violent Crime,-75.17353007,40.04603147,40.04603147,-75.17353007
100 BLOCK S Independence Mall E,Thefts,Non-Violent Property Crime,-75.149187,39.949034,39.949034,-75.149187
3000 BLOCK POTTER ST,Other Assaults,Violent Crime,-75.11663627,39.99528021,39.99528021,-75.11663627
6800 BLOCK RUTLAND ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.07150147,40.04408,40.04408,-75.07150147
4200 BLOCK FRANKFORD AV,All Other Offenses,Non-Violent Crime,-75.0895335,40.01033836,40.01033836,-75.0895335
4200 BLOCK GRISCOM ST,Other Assaults,Violent Crime,-75.09015212,40.01120967,40.01120967,-75.09015212
1500 BLOCK E CHELTENHAM AV,Other Assaults,Violent Crime,-75.07910384,40.02885931,40.02885931,-75.07910384
4100 BLOCK N 7TH ST,All Other Offenses,Non-Violent Crime,-75.13926832,40.0144441,40.0144441,-75.13926832
6100 BLOCK MARSDEN ST,Other Assaults,Violent Crime,-75.05753142,40.01932118,40.01932118,-75.05753142
500 BLOCK S SALFORD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.24163394,39.95350796,39.95350796,-75.24163394
4300 BLOCK BYBERRY RD,Other Assaults,Violent Crime,-74.96195028,40.08758677,40.08758677,-74.96195028
2600 BLOCK ORTHODOX ST,Other Assaults,Violent Crime,-75.07518548,39.99888482,39.99888482,-75.07518548
0 BLOCK E CHELTEN AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.17443352,40.03643989,40.03643989,-75.17443352
1000 BLOCK S 4TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15065997,39.93503896,39.93503896,-75.15065996
1900 BLOCK W SPENCER AV,Other Assaults,Violent Crime,-75.15175636,40.04720574,40.04720574,-75.15175636
5700 BLOCK WYALUSING AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.234429,39.968607,39.968607,-75.234429
100 BLOCK N BROAD ST,Other Assaults,Violent Crime,-75.16358612,39.95496987,39.95496987,-75.16358612
1300 BLOCK HALE ST,Other Assaults,Violent Crime,-75.080398,40.038567,40.038567,-75.080398
4900 BLOCK MAGEE AV,Receiving Stolen Property,Non-Violent Crime,-75.04486523,40.01931122,40.01931122,-75.04486523
0 BLOCK OREGON AV,Other Assaults,Violent Crime,-75.14338084,39.91262711,39.91262711,-75.14338084
1700 BLOCK N GRATZ ST,Weapon Violations,Non-Violent Crime,-75.16484332,39.98074292,39.98074292,-75.16484332
2400 BLOCK ROSELLA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.24866907,39.91028824,39.91028824,-75.24866907
1300 BLOCK MORRIS ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16734012,39.92905866,39.92905866,-75.16734012
3500 BLOCK N 2ND ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.13161886,40.00438328,40.00438328,-75.13161886
1700 BLOCK MOORE ST,All Other Offenses,Non-Violent Crime,-75.17456861,39.92894267,39.92894267,-75.17456861
5400 BLOCK WOODCREST AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.23365721,39.99036857,39.99036857,-75.23365721
3200 BLOCK EMERALD ST,All Other Offenses,Non-Violent Crime,-75.10998876,39.99497107,39.99497107,-75.10998876
4100 BLOCK N DARIEN ST,Other Assaults,Violent Crime,-75.14059983,40.01505885,40.01505884,-75.14059983
300 BLOCK Loney St,Motor Vehicle Theft,Non-Violent Property Crime,-75.08613452,40.07665794,40.07665794,-75.08613452
1900 BLOCK LANSING ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.06076176,40.05800008,40.05800008,-75.06076176
3800 BLOCK AUBREY AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.00173095,40.06000156,40.06000156,-75.00173095
3200 BLOCK N LEE ST,All Other Offenses,Non-Violent Crime,-75.12859573,39.9993744,39.9993744,-75.12859573
4300 BLOCK WAYNE AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.15840245,40.01947245,40.01947245,-75.15840245
1900 BLOCK N MARSHALL ST 1,Other Assaults,Violent Crime,-75.145362,39.980998,39.980998,-75.145362
100 BLOCK E CHELTENHAM AV,Other Assaults,Violent Crime,-75.11667733,40.04996118,40.04996118,-75.11667733
800 BLOCK Brill St,Other Assaults,Violent Crime,-75.09190591,40.03364875,40.03364875,-75.09190591
1900 BLOCK PENFIELD ST,Other Assaults,Violent Crime,-75.148352,40.066568,40.066568,-75.148352
1700 BLOCK WILLINGTON ST,All Other Offenses,Non-Violent Crime,-75.161896,39.979296,39.979296,-75.161896
2100 BLOCK N 22ND ST,All Other Offenses,Non-Violent Crime,-75.169403,39.987221,39.987221,-75.169403
3100 BLOCK BERKELEY DR,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.18068911,40.01166284,40.01166284,-75.18068911
5100 BLOCK FOLSOM ST,Other Assaults,Violent Crime,-75.22319546,39.96510895,39.96510895,-75.22319546
6600 BLOCK LYNFORD ST,Other Assaults,Violent Crime,-75.07308442,40.04170742,40.04170742,-75.07308442
2800 BLOCK W STILES ST,Other Assaults,Violent Crime,-75.18227507,39.97494857,39.97494857,-75.18227507
3000 BLOCK GRANSBACK ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.12149617,39.99473944,39.99473944,-75.12149617
2600 BLOCK S WATTS ST,Other Sex Offenses (Not Commercialized),Violent Crime,-75.17039834,39.91716492,39.91716492,-75.17039834
3700 BLOCK GERMANTOWN AV,Liquor Law Violations,Non-Violent Crime,-75.15149318,40.01036199,40.01036199,-75.15149318
4000 BLOCK CASTOR AV,Other Assaults,Violent Crime,-75.09856808,40.00758008,40.00758008,-75.09856808
3200 BLOCK MARKET ST,All Other Offenses,Non-Violent Crime,-75.18864477,39.95547581,39.95547581,-75.18864477
1500 BLOCK WADSWORTH AV,Other Assaults,Violent Crime,-75.17313434,40.07951523,40.07951523,-75.17313434
4900 BLOCK N 7TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.13611952,40.02663562,40.02663562,-75.13611952
8800 BLOCK RISING SUN AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.05514826,40.084096,40.084096,-75.05514826
7900 BLOCK THOURON AV,All Other Offenses,Non-Violent Crime,-75.16773534,40.07081555,40.07081555,-75.16773534
5800 BLOCK RISING SUN AV,All Other Offenses,Non-Violent Crime,-75.10420053,40.04334981,40.04334981,-75.10420053
4600 BLOCK LEIPER ST,Other Assaults,Violent Crime,-75.08709219,40.01674282,40.01674282,-75.08709219
200 BLOCK PARKVIEW RD,Other Assaults,Violent Crime,-74.97275919,40.075263,40.075263,-74.97275919
4200 BLOCK TACKAWANNA ST,Other Assaults,Violent Crime,-75.08572037,40.0093223,40.0093223,-75.08572037
4200 BLOCK N FRANKLIN ST,Other Assaults,Violent Crime,-75.13899092,40.01681207,40.01681207,-75.13899092
2100 BLOCK RESERVOIR DR,All Other Offenses,Non-Violent Crime,-75.19097062,39.98943191,39.98943191,-75.19097062
3000 BLOCK WITTE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.11076341,39.98946768,39.98946768,-75.11076341
3200 BLOCK DIAMOND ST,Other Assaults,Violent Crime,-75.18598902,39.98846092,39.98846092,-75.18598902
1700 BLOCK S RUBY ST,Other Assaults,Violent Crime,-75.21739379,39.93622048,39.93622048,-75.21739379
N 27TH ST & W ALLEGHENY AV,All Other Offenses,Non-Violent Crime,-75.173833,40.004289,40.004289,-75.173833
4900 BLOCK N 8TH ST,Fraud,Non-Violent Crime,-75.13737867,40.02703168,40.02703168,-75.13737867
1400 BLOCK S 2nd St,Motor Vehicle Theft,Non-Violent Property Crime,-75.14829233,39.93014715,39.93014715,-75.14829233
2800 BLOCK N LAMBERT ST,Other Assaults,Violent Crime,-75.16513473,39.9975333,39.9975333,-75.16513472
7800 BLOCK PROVIDENT ST,Other Assaults,Violent Crime,-75.1614374,40.07255292,40.07255292,-75.1614374
1600 BLOCK FARRINGTON RD,Motor Vehicle Theft,Non-Violent Property Crime,-75.26965359,39.97484236,39.97484236,-75.26965359
2800 BLOCK WELSH RD,Motor Vehicle Theft,Non-Violent Property Crime,-75.02822526,40.06382166,40.06382166,-75.02822526
5300 BLOCK BAYNTON ST,Other Assaults,Violent Crime,-75.16620101,40.03570124,40.03570124,-75.16620101
200 BLOCK W WALNUT LA,Motor Vehicle Theft,Non-Violent Property Crime,-75.1824601,40.03615495,40.03615495,-75.1824601
4300 BLOCK VISTA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.03477333,40.03578428,40.03578428,-75.03477333
3800 BLOCK N DARIEN ST,Fraud,Non-Violent Crime,-75.141869,40.009886,40.009886,-75.141869
6000 BLOCK N FRONT ST,Fraud,Non-Violent Crime,-75.11978552,40.04248077,40.04248077,-75.11978552
6800 BLOCK RODNEY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15568454,40.05631328,40.05631327,-75.15568454
6100 BLOCK WALKER ST,Other Assaults,Violent Crime,-75.06015895,40.02325707,40.02325707,-75.06015895
8300 BLOCK DORCAS ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.06058166,40.07015837,40.07015837,-75.06058166
5900 BLOCK WINDSOR ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.232598,39.936118,39.936118,-75.232598
4000 BLOCK TUDOR ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.03816189,40.03700955,40.03700955,-75.03816189
1400 BLOCK JOHN F KENNEDY BLVD,Motor Vehicle Theft,Non-Violent Property Crime,-75.163902,39.953456,39.953456,-75.163902
800 BLOCK N ORIANNA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.143572,39.964468,39.964468,-75.143572
100 BLOCK W HUNTING PARK AV,Fraud,Non-Violent Crime,-75.125988,40.013866,40.013866,-75.125988
600 BLOCK BUDD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.20503373,39.96332085,39.96332085,-75.20503373
1400 BLOCK BLEIGH AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.07353912,40.05825261,40.05825261,-75.07353912
1900 BLOCK LONEY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.05833924,40.06120264,40.06120264,-75.05833924
5900 BLOCK W CHAMPLOST AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.15432421,40.04580017,40.04580017,-75.15432421
5900 BLOCK MASCHER ST,Other Assaults,Violent Crime,-75.12229826,40.04104815,40.04104815,-75.12229826
7400 BLOCK GEORGIAN RD,Offenses Against Family and Children,Violent Crime,-75.14787597,40.06737595,40.06737595,-75.14787597
100 BLOCK N 52ND ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.22447615,39.96230631,39.96230631,-75.22447615
2300 BLOCK N 19TH ST,Other Assaults,Violent Crime,-75.16387136,39.98970387,39.98970387,-75.16387136
400 BLOCK ARCH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.14736766,39.95189207,39.95189207,-75.14736766
300 BLOCK E HUNTING PARK AV,Other Sex Offenses (Not Commercialized),Violent Crime,-75.122362,40.013397,40.013397,-75.122362
1600 BLOCK COBBS CREEK PKWY,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.23384332,39.93670219,39.93670219,-75.23384332
6700 BLOCK Media St,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.253487,39.973421,39.973421,-75.253487
6200 BLOCK N 21st St,Other Assaults,Violent Crime,-75.15461949,40.04924644,40.04924644,-75.15461949
N BROAD ST  & CECIL B MOORE AV,Other Assaults,Violent Crime,-75.157916,39.978709,39.978709,-75.157916
2700 BLOCK KENSINGTON AV,Other Assaults,Violent Crime,-75.123149,39.99112,39.99112,-75.123149
1400 BLOCK CHESTNUT ST,Other Sex Offenses (Not Commercialized),Violent Crime,-75.16501764,39.95121983,39.95121983,-75.16501764
2600 BLOCK N BROAD ST,Other Assaults,Violent Crime,-75.15435707,39.9921883,39.9921883,-75.15435707
600 BLOCK E WOODLAWN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16532482,40.0429784,40.0429784,-75.16532482
2800 BLOCK ISLAND AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.24007605,39.90723984,39.90723984,-75.24007605
300 BLOCK W TABOR RD,Fraud,Non-Violent Crime,-75.12884117,40.03379669,40.03379669,-75.12884117
5600 BLOCK WARRINGTON AV,Other Assaults,Violent Crime,-75.22954137,39.93933212,39.93933212,-75.22954137
7200 BLOCK PASCHALL AV,All Other Offenses,Non-Violent Crime,-75.24313401,39.9170132,39.9170132,-75.24313401
600 BLOCK N CONESTOGA ST,Other Assaults,Violent Crime,-75.22942173,39.97039065,39.97039065,-75.22942173
1800 BLOCK E VENANGO ST,Other Assaults,Violent Crime,-75.10272052,40.00058882,40.00058882,-75.10272052
4100 BLOCK N 7TH ST,All Other Offenses,Non-Violent Crime,-75.13890887,40.01529113,40.01529113,-75.13890887
1700 BLOCK W BRISTOL ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15443015,40.0187778,40.0187778,-75.15443015
2100 BLOCK E TIOGA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.10280651,39.99583297,39.99583297,-75.10280651
2200 BLOCK STRAHLE ST,Other Assaults,Violent Crime,-75.04565239,40.06360227,40.06360227,-75.04565238
4600 BLOCK UMBRIA ST,Fraud,Non-Violent Crime,-75.22962396,40.03089906,40.03089906,-75.22962396
1200 BLOCK SANGER ST,All Other Offenses,Non-Violent Crime,-75.08111407,40.02784634,40.02784634,-75.08111407
100 BLOCK N 63RD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.24595992,39.96468798,39.96468798,-75.24595992
2100 BLOCK S Garnet St,Other Assaults,Violent Crime,-75.17813352,39.92524138,39.92524138,-75.17813352
2900 BLOCK W SCHOOL HOUSE LA,Motor Vehicle Theft,Non-Violent Property Crime,-75.18425,40.024674,40.024674,-75.18425
5300 BLOCK OLD YORK RD,All Other Offenses,Non-Violent Crime,-75.14513286,40.03410584,40.03410584,-75.14513286
1800 BLOCK E WENSLEY ST,Other Assaults,Violent Crime,-75.10879777,39.99753445,39.99753445,-75.10879777
7600 BLOCK CITY AV,Other Assaults,Violent Crime,-75.2720202,39.97821764,39.97821764,-75.2720202
700 BLOCK E CLEARFIELD ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.11764346,39.9952529,39.9952529,-75.11764346
9400 BLOCK E ROOSEVELT BLVD,All Other Offenses,Non-Violent Crime,-75.02909789,40.07847044,40.07847044,-75.02909789
1900 BLOCK MORRELL ST,Fraud,Non-Violent Crime,-75.02880895,40.09059113,40.09059113,-75.02880895
2800 BLOCK MIDVALE AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.18082611,40.02210699,40.02210699,-75.18082611
4600 BLOCK WAYNE AV,Weapon Violations,Non-Violent Crime,-75.16361801,40.02281985,40.02281985,-75.16361801
5200 BLOCK HARLAN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.22693039,39.97475935,39.97475935,-75.22693039
1300 BLOCK 66TH AV,Fraud,Non-Violent Crime,-75.14128405,40.05331013,40.05331012,-75.14128405
