"GEOID","NAME","location","year_built","number_of_bathrooms","number_of_bedrooms","total_livable_area","sale_price.x","log_sale_price","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov"
"421010317003","Block Group 3; Census Tract 317; Philadelphia County; Pennsylvania","3023 DEVEREAUX AVE",1950,2,3,1170,246000,12.4130868149145,0,57.1734475374732,64.882226980728,25.9887005649718,40503,0,4069.28332774399,877.572518791563,1349.33420923536,2,3,39425.057990699,"2",2612.32237802888,"Mayfair",99,22806.969414922,0,0
"421010316004","Block Group 4; Census Tract 316; Philadelphia County; Pennsylvania","3032 HELLERMAN ST",1950,1,3,1170,263800,12.4829465192654,4.48179271708683,18.0672268907563,7.42296918767507,0,63725,0,3843.44560182876,762.778533263053,1345.07933602283,1,3,40922.1556513107,"2",2752.99755491781,"Mayfair",144,0,0,33.2682092444821
"421010331024","Block Group 4; Census Tract 331.02; Philadelphia County; Pennsylvania","3213 FULLER ST",1950,2,3,1600,350000,12.7656884334656,22.1256038647343,76.8115942028985,4.2512077294686,0,57292,0,5325.31697890445,2339.96967433317,2622.96364176832,2,2,51282.5483951444,"2",2146.14810427748,"Holmesburg",153,0,0,94.0605381689188
"421010098021","Block Group 1; Census Tract 98.02; Philadelphia County; Pennsylvania","7442 RUSKIN RD",1949,2,3,1152,210000,12.2548628096996,6.86868686868687,1.41414141414141,43.2996632996633,14.5348837209302,40946,0,4125.14665165214,1648.03901002826,1712.54711554705,4,5,28814.3166629593,"3",2442.44460892054,"Overbrook",262,23954.0553783177,0,297.41182872496
"421010213002","Block Group 2; Census Tract 213; Philadelphia County; Pennsylvania","457 GREEN LN",1900,3,3,1680,505000,13.1323137082575,16.1490683229814,85.8695652173913,14.4409937888199,23.8738738738739,68938,0,11636.6216787831,3065.39401208166,1799.75515432376,1,8,32850.8037780492,"3",374.740199681882,"Roxborough",116,73182.8300181658,0,233.208595347403
"421010028011","Block Group 1; Census Tract 28.01; Philadelphia County; Pennsylvania","626 CROSS ST",1920,1,3,1120,345000,12.7512996960135,23.236124176858,45.1552210724365,26.340545625588,0,54095,0,2957.84343420262,836.894602153438,1281.57514363634,3,13,8782.39306377471,"4",240.543002168898,"Dickinson Narrows",109,0,0,612.052189042357
"421010177021","Block Group 1; Census Tract 177.02; Philadelphia County; Pennsylvania","347 E SOMERSET ST",1935,1,2,1024,48000,10.77895628989,0,6.85279187817259,2.28426395939086,15.4639175257732,73385,0,674.748503893867,543.46966249679,918.876729634006,1,5,18082.6003489938,"4",379.578644215406,"Upper Kensington",335,8404.17003861015,0,0
"421010379003","Block Group 3; Census Tract 379; Philadelphia County; Pennsylvania","3667 BELGRADE ST",2009,2,3,1408,319500,12.6745125527997,19.4392523364486,64.2990654205608,4.85981308411215,0,79896,0,4440.1507175805,979.149496317802,2464.99595356443,1,2,24536.8302044521,"4",372.652028255283,"Richmond",894,0,0,94.4711328500306
"421010243003","Block Group 3; Census Tract 243; Philadelphia County; Pennsylvania","4609 FERNHILL RD",1930,1,3,1032,200000,12.2060726455302,26.2362637362637,21.2912087912088,7.55494505494505,0,80966,0,3881.73448806184,983.144066702364,1354.82245329357,3,5,24996.6034425972,"3",1066.09020835808,"Germantown, Southwest",154,0,0,198.21353097452
"421010204001","Block Group 1; Census Tract 204; Philadelphia County; Pennsylvania","4355 GERMANTOWN AVE",1940,3,4,2238,290000,12.5776362019627,5.63106796116505,0,33.5922330097087,23.6768802228412,33518,0,2774.31435578117,602.434270219081,650.050850530414,1,4,24803.0690200188,"3",746.098137729997,"Nicetown",210,14263.7640581119,0,189.160147044962
